lab_message_id,snapshot_id,raw_id,dataset_message_id,telegram_chat_id,chat_id,chat_title,topic_id,thread_id,topic_title,reply_to,timestamp,primary_class,classifier_route,route,route_reason,risk,material_type_hint,confidence,marker_id,domains,model_names,error_codes,length_tokens,has_link,has_api_terms,has_code,preview
msg-06221,snapshot-2e5c3804a503,19043,19043,-1001750092257,-1001750092257,,32281460736,32281460736,,,2026-06-29T11:49:49+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @latadamok! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг п"
msg-06243,snapshot-2e5c3804a503,19018,19018,-1001204511390,-1001204511390,,1,1,,,2026-06-29T11:46:56+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,95,false,false,false,"able zar ali, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о в"
msg-06303,snapshot-2e5c3804a503,18952,18952,-1001204511390,-1001204511390,,1,1,,,2026-06-29T11:35:58+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,28,false,false,false,"⛔ id5154935645, тебя заблокировали (antifolder) Пользователь попытался вступить через общую папку с чатами — приём, которым часто пользуются спамеры для массовых входов сразу в несколько сотен чатов. Согласно настройкам группы такой способ вступления заблокирован."
msg-06311,snapshot-2e5c3804a503,18944,18944,-1001204511390,-1001204511390,,1,1,,,2026-06-29T11:34:41+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,92,false,false,false,"N🤫💸, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о вашей комп"
msg-06331,snapshot-2e5c3804a503,18924,18924,-1001204511390,-1001204511390,,1,1,,,2026-06-29T11:29:04+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,93,false,false,false,"Маша, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о вашей ком"
msg-06424,snapshot-2e5c3804a503,18830,18830,-1002165514145,-1002165514145,,770321678336,770321678336,,,2026-06-29T11:13:35+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,66,true,false,false,"Vitok, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один раз отправи"
msg-06499,snapshot-2e5c3804a503,18752,18752,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-29T10:53:43+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @kenort999! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг п"
msg-06506,snapshot-2e5c3804a503,18744,18744,-1001843792932,-1001843792932,,1,1,,,2026-06-29T10:51:43+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @perfect_dev! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг"
msg-06593,snapshot-2e5c3804a503,18650,18650,-1001204511390,-1001204511390,,1,1,,,2026-06-29T10:29:32+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,19,false,false,false,"⛔ Archangel, тебя заблокировали (Lols Ban) Пользователь отмечен к глобальной блокировке в боте (Lols ban) — подробнее о том, что делать в таком случае, можно почитать по ссылке."
msg-06682,snapshot-2e5c3804a503,18557,18557,-1001689325273,-1001689325273,,1,1,,,2026-06-29T10:12:23+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @lipless_aleksey! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбор"
msg-06834,snapshot-2e5c3804a503,18403,18403,-1003695549430,-1003695549430,,13375635456,13375635456,,,2026-06-29T09:52:17+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,7,false,false,false,как интересно ты связал квантовый мир и житейские правила
msg-06893,snapshot-2e5c3804a503,18344,18344,-1001204511390,-1001204511390,,1,1,,,2026-06-29T09:44:15+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,93,false,false,false,"Елена, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о вашей ко"
msg-06959,snapshot-2e5c3804a503,18279,18279,-1001204511390,-1001204511390,,1,1,,,2026-06-29T09:37:10+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,18,false,false,false,"⛔ 1 2, тебя заблокировали (Lols Ban) Пользователь отмечен к глобальной блокировке в боте (Lols ban) — подробнее о том, что делать в таком случае, можно почитать по ссылке."
msg-06960,snapshot-2e5c3804a503,18278,18278,-1001204511390,-1001204511390,,1,1,,,2026-06-29T09:37:09+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,92,false,false,false,"1 2, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о вашей комп"
msg-07420,snapshot-2e5c3804a503,17792,17792,-1001204511390,-1001204511390,,1,1,,,2026-06-29T08:48:38+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,93,false,false,false,"Вероника, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о вашей"
msg-07636,snapshot-2e5c3804a503,17562,17562,-1001204511390,-1001204511390,,1,1,,,2026-06-29T08:23:24+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,93,false,false,false,"Адам, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о вашей ком"
msg-07657,snapshot-2e5c3804a503,17541,17541,-1002165514145,-1002165514145,,770192703488,770192703488,,,2026-06-29T08:17:23+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,67,true,false,false,"Carlos Buitrago, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один р"
msg-07838,snapshot-2e5c3804a503,17354,17354,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-29T07:39:34+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, пользователь! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг"
msg-07843,snapshot-2e5c3804a503,17349,17349,-1002165514145,-1002165514145,,770179072000,770179072000,,,2026-06-29T07:36:16+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,67,true,false,false,"Gabriel Hernandez, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один"
msg-07997,snapshot-2e5c3804a503,17182,17182,-1002165514145,-1002165514145,,770169634816,770169634816,,,2026-06-29T06:21:22+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,66,true,false,false,"nelissdark, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один раз от"
msg-08154,snapshot-2e5c3804a503,16978,16978,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-28T23:20:55+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,10,false,false,false,"Alaina Stey, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-08367,snapshot-2e5c3804a503,16873,16873,-1001492409072,-1001492409072,,,,,,2026-06-28T20:36:31+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,53,false,false,false,"Службы безопасности сообщают о планах взорвать в ближайшие часы огромную подземную инфраструктуру, построенную Ираном в Южном Ливане: “В ближайшие часы в районе Западной Галилеи произойдет мощный взрыв. Речь идет о действиях наших сил в рамках завершения уничтожения вражеской инф"
msg-08891,snapshot-2e5c3804a503,16222,16222,-1001750348316,-1001750348316,,533250179072,533250179072,,,2026-06-28T11:53:39+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,53,false,false,false,"@Balmontr Добро пожаловать! Этот чат станет для тебя теплой ламповой пещерой, где ты сможешь пообщаться на (почти) любые темы. Не стесняйся задавать вопросы, но возможно стоит сразу пойти в тематический чат. Если что, мы перенаправим тебя в нужную микростаю, где ты получишь необх"
msg-09167,snapshot-2e5c3804a503,15912,15912,-1001750348316,-1001750348316,,533247033344,533247033344,,,2026-06-28T09:31:06+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,53,false,false,false,"@leonraz58 Добро пожаловать! Этот чат станет для тебя теплой ламповой пещерой, где ты сможешь пообщаться на (почти) любые темы. Не стесняйся задавать вопросы, но возможно стоит сразу пойти в тематический чат. Если что, мы перенаправим тебя в нужную микростаю, где ты получишь необ"
msg-09175,snapshot-2e5c3804a503,15904,15904,-1002165514145,-1002165514145,,769814167552,769814167552,,,2026-06-28T09:28:18+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,66,true,false,false,"P1nk_, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один раз отправи"
msg-09204,snapshot-2e5c3804a503,15874,15874,-1001689325273,-1001689325273,,1,1,,,2026-06-28T09:22:09+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @imNickolai! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-09267,snapshot-2e5c3804a503,15806,15806,-1001750348316,-1001750348316,,533242839040,533242839040,,,2026-06-28T08:50:10+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,53,false,false,false,"@negotinam_r Добро пожаловать! Этот чат станет для тебя теплой ламповой пещерой, где ты сможешь пообщаться на (почти) любые темы. Не стесняйся задавать вопросы, но возможно стоит сразу пойти в тематический чат. Если что, мы перенаправим тебя в нужную микростаю, где ты получишь не"
msg-09358,snapshot-2e5c3804a503,15709,15709,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-28T07:55:25+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @suddenbl! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг по"
msg-09548,snapshot-2e5c3804a503,15448,15448,-1001689325273,-1001689325273,,1,1,,,2026-06-28T04:41:35+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @N_a_i_t! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг по "
msg-10385,snapshot-2e5c3804a503,14396,14396,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T20:17:35+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,5,false,false,false,"𝗦𝘂𝗿𝘁𝘂𝗿𝗲𝘃, сначала ознакомьтесь с правилами и нажмите ""Я соглашаюсь""."
msg-10441,snapshot-2e5c3804a503,14339,14339,-1002165514145,-1002165514145,,769485963264,769485963264,,,2026-06-27T20:14:20+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,OZON,76,true,false,false,"jean, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один раз отправит"
msg-10730,snapshot-2e5c3804a503,14030,14030,-1001843792932,-1001843792932,,1,1,,,2026-06-27T19:55:22+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @t4ndm! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг по со"
msg-10903,snapshot-2e5c3804a503,13845,13845,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T19:27:36+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,8,false,false,false,"𝗦𝘂𝗿𝘁𝘂𝗿𝗲𝘃, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-10983,snapshot-2e5c3804a503,13761,13761,-1002922797592,-1002922797592,,179,179,Codex,,2026-06-27T19:07:33+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,23,false,false,false,"У меня не спрашивает номер вообще, один раз было, когда бан прилетел и потом восстановили, но как только подписку вернули - все на круги своя встало. Так и не привязывал номер."
msg-10990,snapshot-2e5c3804a503,13753,13753,-1003380703217,-1003380703217,,14823718912,14823718912,,,2026-06-27T19:04:23+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,21,false,false,false,"⛔ di aann kka, тебя заблокировали (Lols Ban) Пользователь отмечен к глобальной блокировке в боте (Lols ban) — подробнее о том, что делать в таком случае, можно почитать по ссылке."
msg-11443,snapshot-2e5c3804a503,13274,13274,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T10:52:34+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,11,false,false,false,"低价官key，各类Ai产品，主页进群 Judson, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-11461,snapshot-2e5c3804a503,13255,13255,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T10:48:40+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,14,false,false,false,"低价官key，各类Ai产品，主页进群 >Berrylium/Moonstone/Joyuse/Ingres, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-11468,snapshot-2e5c3804a503,13248,13248,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T10:46:54+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,11,false,false,false,"低价官key，各类Ai产品，主页进群 Sahani, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-11472,snapshot-2e5c3804a503,13244,13244,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T10:46:17+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,11,false,false,false,"低价官key，各类Ai产品，主页进群 aajaa, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-11481,snapshot-2e5c3804a503,13233,13233,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T10:45:51+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,12,false,false,false,"低价官key，各类Ai产品，主页进群 Guj Vxf, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-11483,snapshot-2e5c3804a503,13231,13231,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T10:45:27+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,11,false,false,false,"低价官key，各类Ai产品，主页进群 Kadam, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-11486,snapshot-2e5c3804a503,13228,13228,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-27T10:45:12+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,11,false,false,false,"低价官key，各类Ai产品，主页进群 Kumar, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-11494,snapshot-2e5c3804a503,13218,13218,-1002922797592,-1002922797592,,106,106,Claude Code,,2026-06-27T10:44:29+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,26,false,false,false,"Я не исключаю таких случаев, но предполагаю, что если ты будешь использовать с родного ip без всяких технических ухищрений, будет совпадать гео платежей, нахождения и т.п., то шанс получить получить бан в разы меньше."
msg-11637,snapshot-2e5c3804a503,13011,13011,-1002165514145,-1002165514145,,767270322176,767270322176,,,2026-06-27T10:20:31+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,143,false,false,false,"🥳 GLM 5.2 от z.ai — подписка за $16, которая может изменить правила игры Сабка на GLM 5.2 за $16/мес — и вот что я понял после нескольких дней использования. Что дают 👍 - Создаёшь ключ → кормишься лимитами - 5-часовой / недельный / лимит на инструменты (как я понял) Ключевой нюан"
msg-11646,snapshot-2e5c3804a503,12999,12999,-1003922856266,-1003922856266,,30,30,Verified guide,,2026-06-27T10:19:19+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,151,false,false,false,"🥳 GLM 5.2 от z.ai — подписка за $16, которая может изменить правила игры Сабка на GLM 5.2 за $16/мес — и вот что я понял после нескольких дней использования. Что дают 👍 - Создаёшь ключ → кормишься лимитами - 5-часовой / недельный / лимит на инструменты (как я понял) Ключевой нюан"
msg-11651,snapshot-2e5c3804a503,12993,12993,-1001843792932,-1001843792932,,1,1,,,2026-06-27T10:18:20+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @vov4ishka88general! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди он"
msg-11661,snapshot-2e5c3804a503,12987,12987,-1001689325273,-1001689325273,,1,1,,,2026-06-27T10:16:26+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @vov4ishka88general! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди он"
msg-11668,snapshot-2e5c3804a503,12977,12977,-1001689325273,-1001689325273,,1,1,,,2026-06-27T10:15:17+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @LanguidBasil! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбордин"
msg-11679,snapshot-2e5c3804a503,12964,12964,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-27T10:10:37+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, пользователь! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг"
