lab_message_id,snapshot_id,raw_id,dataset_message_id,telegram_chat_id,chat_id,chat_title,topic_id,thread_id,topic_title,reply_to,timestamp,primary_class,classifier_route,route,route_reason,risk,material_type_hint,confidence,marker_id,domains,model_names,error_codes,length_tokens,has_link,has_api_terms,has_code,preview
msg-16752,snapshot-2e5c3804a503,7493,7493,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-26T08:38:55+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.925,workflow_howto_marker,api.vibemod.pro,,OPENAI_BASE_URL,13,true,true,true,используй https://api.vibemod.pro/v1 как OPENAI_BASE_URL. Скилл responses-image-generation с User-Agent: curl/8.7.1 Именно так напиши ему.
msg-16795,snapshot-2e5c3804a503,7446,7446,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-26T08:30:03+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.925,api_troubleshooting_marker,"api.vibemod.pro,r-api.vibemod.pro",,,15,true,true,false,в скиле поменяй с https://api.vibemod.pro/v1 на https://r-api.vibemod.pro/v1 и в python скрипте. ща скину.
msg-16838,snapshot-2e5c3804a503,7403,7403,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-26T08:17:24+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.925,workflow_howto_marker,api.vibemod.pro,,OPENAI_BASE_URL,13,true,true,true,используй https://api.vibemod.pro/v1 как OPENAI_BASE_URL. Скилл responses-image-generation с User-Agent: curl/8.7.1 Именно так напиши ему.
msg-16875,snapshot-2e5c3804a503,7364,7364,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-26T08:11:24+00:00,OUTAGE_STATUS,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;concrete_outage_or_error_status;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,workflow_howto_marker,api.vibemod.pro,,"403,HTTP,OPENAI_BASE_URL",34,true,true,false,"реально в кодексе снова столкнулся с 403 Принял, использую именно https://api.vibemod.pro/v1 как OPENAI_BASE_URL. Сейчас попробую тем же responses-image-generation скриптом с более совместимым HTTP-клиентом и без стриминга, потому что предыдущий 403 мог быть на уровне транспорта,"
msg-16883,snapshot-2e5c3804a503,7355,7355,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-26T08:09:37+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,outage_status_marker,api.vibemod.pro,,SKILL,22,true,true,false,"у тебя старая дата изменения SKILL файла. то есть онне обновлен. Распакуй этот архив поверх, там в py скрипте и в skill ссылка на https://api.vibemod.pro/v1"
msg-17228,snapshot-2e5c3804a503,6997,6997,-1002922797592,-1002922797592,,106,106,Claude Code,,2026-06-26T07:20:14+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;question_or_qna_shape;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,8,false,true,false,В Курсоре можно отдельно расходовать токены для api? А в кодексе из тарифа?
msg-17443,snapshot-2e5c3804a503,6776,6776,-1002922797592,-1002922797592,,106,106,Claude Code,,2026-06-26T06:51:33+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,workflow_howto_marker,,,,30,false,true,false,"ну как по человечески. Кешироввние, в api на запись есть бабки. Дорого. Зато следующие токены вытаскиваются из кеша. Поэтому дешево. Так в апи. В подписке то же самое, только вы не видите этого, оно под капотом"
msg-17454,snapshot-2e5c3804a503,6765,6765,-1002922797592,-1002922797592,,106,106,Claude Code,,2026-06-26T06:49:55+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,workflow_howto_marker,,,,37,false,true,false,"почитайте теорию как работает кеширование в антропике. В подписке оно тоже используется, как и в api. Именно на первых запросах в сессии основная часть падает в кеш на запись, а лимиты в подписке считай что деньги в апи, потому что все измеряется в нагрузке на мощности. Потому та"
msg-18053,snapshot-2e5c3804a503,6105,6105,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-25T22:17:29+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,resource_or_tool_terms;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.840,tool_resource_marker,,,,24,false,false,false,"Статус openai, тг чат, проверять свой vpn, проверять настройки самого инструмента, проверять автосжатие, в лк смотреть и ловить запросы, переключаться на другие модели, создавать новые чаты"
msg-18104,snapshot-2e5c3804a503,6052,6052,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-25T22:13:38+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,25,false,true,false,"Очень хотелось бы страницу мониторинга, чтобы знать наверняка, какой API и какая модель работает, в идеале бы ещё по запросу списка моделей получать информацию о рабочих или не рабочих моделях"
msg-18107,snapshot-2e5c3804a503,6048,6048,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-25T22:13:05+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.925,api_troubleshooting_marker,,,,4,false,true,false,он по этому и r-api
msg-18114,snapshot-2e5c3804a503,6042,6042,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-25T22:12:32+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,24,false,true,false,"Не знаю, проблема у меня или нет, но на r-api порой вообще отваливается. Hermes тормозит, Droid на домашнем сервере тоже (хотя там скорее проблема в настройках маршрутизации и Fake IP)."
msg-18269,snapshot-2e5c3804a503,5859,5859,-1001213290552,-1001213290552,,33537,33537,,,2026-06-25T21:47:09+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,resource_or_tool_terms;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.840,tool_resource_marker,,,,41,false,false,false,"#визитка Хочу представить вам сервис аналитики рекламы для Max и Telegram Данный сервис позволяет создавать уникальные пригласительные ссылки на Max и Tg Отслеживать по ним клики, подписки, отписки. Также помогает обучать рекламные компании на подписки (Яндекс и VK) Автоматически"
msg-18429,snapshot-2e5c3804a503,5510,5510,-1003854867646,-1003854867646,,1,1,Основной,,2026-06-25T21:06:41+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;question_or_qna_shape;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,14,false,true,false,"Блин, сколько пользователей по API у Яндекса интересно? Ну не считая сотрудников конечно, реальных пользователей"
msg-18656,snapshot-2e5c3804a503,5281,5281,-1003922856266,-1003922856266,,142,142,,,2026-06-25T19:55:57+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.925,api_troubleshooting_marker,api.fireworks.ai,,,18,true,true,false,https://api.fireworks.ai/inference/v1/chat/completions accounts/hubabuba3227-1hvtqlh/deployments/onbp7zjw fw_3gsbeEbu4L9THFeD3nZvg8 Бесконечный glm 5.2 до 1 июля Чел скинул
msg-18774,snapshot-2e5c3804a503,5136,5136,-1001594483330,-1001594483330,,122473,122473,Summary,,2026-06-25T18:01:37+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;career_or_interview_signal;interview_or_product_design_task;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,GUIDE,0.945,workflow_howto_marker,,,STAR,228,false,false,false,"Summary за сутки: Обсуждалась проблема расхождений между опытом работы, указанным в резюме, и официальными записями в трудовой книжке. Один из участников искал способы объяснить HR-ам несоответствие между заявленными тремя годами IT-опыта и одним годом подтвержденного стажа, расс"
msg-18988,snapshot-2e5c3804a503,4872,4872,-1003650490719,-1003650490719,,97517568,97517568,,,2026-06-25T15:04:54+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;status_or_outage_terms;interview_or_product_design_task;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,50,false,true,false,"⚠️ Глобальный сбой Codex и FedRAMP Пользователи сообщают о массовых сбоях в работе Codex. Официальный статус подтверждает проблемы с доступом по токенам и деградацию производительности FedRAMP. Инцидент с Codex длится более 40 минут, а проблемы с FedRAMP наблюдаются уже неделю. В"
msg-18989,snapshot-2e5c3804a503,4871,4871,-1003859019358,-1003859019358,,,,,,2026-06-25T15:04:51+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;status_or_outage_terms;interview_or_product_design_task;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,50,false,true,false,"⚠️ Глобальный сбой Codex и FedRAMP Пользователи сообщают о массовых сбоях в работе Codex. Официальный статус подтверждает проблемы с доступом по токенам и деградацию производительности FedRAMP. Инцидент с Codex длится более 40 минут, а проблемы с FedRAMP наблюдаются уже неделю. В"
msg-19255,snapshot-2e5c3804a503,4535,4535,-1003854867646,-1003854867646,,4,4,Codex,,2026-06-25T13:42:20+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,66,false,true,false,"Ну да, Meta закрутила гайки — для новых приложений Graph API для публикации теперь только через Business Verification, а это геморрой. Так что самописный вариант отпадает, если нет верифицированного бизнес-аккаунта. Из живого: - Meta Business Suite — кринж, но работает, если терп"
msg-19258,snapshot-2e5c3804a503,4532,4532,-1003854867646,-1003854867646,,4,4,Codex,,2026-06-25T13:39:58+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;status_or_outage_terms;interview_or_product_design_task;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,67,false,true,false,"Не, в чате такое не всплывало. По Фейсбуку автопостинг — тема больная: FB постоянно меняет API, так что готовые приложухи живут недолго. Из того, что юзают: - Buffer — классика, но бесплатный лимит скудный. - Postoplan — наш, норм для SMM, но под FB тоже есть. - Onlypult — платны"
msg-19387,snapshot-2e5c3804a503,4387,4387,-1003919536687,-1003919536687,,1292,1292,Оффтоп,,2026-06-25T12:49:05+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.925,api_troubleshooting_marker,,,,8,false,true,false,кодекс нестабилен сам по себе если используешь сторонний api
msg-19406,snapshot-2e5c3804a503,4294,4294,-1001034124010,-1001034124010,,278132686848,278132686848,,,2026-06-25T12:40:33+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,guide_intent;question_or_qna_shape;interview_or_product_design_task;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,GUIDE,0.950,workflow_howto_marker,,,,225,false,false,false,"Кулуарные новости: что обсуждают маркетологи в июне 2026 🤩 Что делать дальше с Телегой. Во-первых, с базой подписчиков — куда её переводить, пока есть возможность (видели даже упоминания email). Во-вторых, как согласовываться с заказчиками на вторую половину года — учитывая, что "
msg-19730,snapshot-2e5c3804a503,3655,3655,-1001689325273,-1001689325273,,24505,24505,,,2026-06-25T10:20:14+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;career_or_interview_signal;interview_or_product_design_task;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,GUIDE,0.945,workflow_howto_marker,,,STAR,83,false,false,false,"Привет! Хочу посоветоваться по упаковке Java backend-опыта. Идея: по данным проекта — код, коммиты, Jira, Confluence, Bitbucket — вытащить сильные backend-кейсы, которые хорошо заходят на собеседованиях. Интересуют истории в формате STAR по типам задач вроде: * распил монолита / "
msg-19765,snapshot-2e5c3804a503,4406,4406,-1003788868983,-1003788868983,,,,,,2026-06-25T08:16:59+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.875,workflow_howto_marker,,,"BM25,SKILL",295,false,false,true,"MiMo Code Я в сильном приятном шоке. Лучшего я еще не видел. Достойный аналог Droid. Очень похоже на наконец то прокаченный и мощный Opencode. То чего нам не хватало! На полном серьёзе! 1. Инструменты и их назначение: actor — Подагенты: explore (быстрый поиск), general (многошаго"
msg-19877,snapshot-2e5c3804a503,3670,3670,-1003898985313,-1003898985313,,5255462912,5255462912,,,2026-06-25T06:22:56+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;question_or_qna_shape;interview_or_product_design_task;moderate_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,api_troubleshooting_marker,,,,28,false,true,false,Почему API заменяет слово codex на upstream? Из-за этого он нормально к памяти обратиться не может и в целом даже конфиг свой найти В рассуждениях и ошибках тоже codex всегда заменяется на upstream
msg-19895,snapshot-2e5c3804a503,3650,3650,-1001371602184,-1001371602184,,224404701184,224404701184,,,2026-06-24T23:13:34+00:00,OUTAGE_STATUS,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,resource_or_tool_terms;concrete_outage_or_error_status;question_or_qna_shape;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.870,workflow_howto_marker,docs.google.com,,500,76,true,false,false,"Ищу журналистов, редакторов и SMM-специалистов, которые регулярно мониторят новости (Telegram-каналы, медиа, агрегаторы). Делаю сервис, который помогает быстрее находить и отслеживать важные новости без перегрузки и пропусков. Хочу поговорить с вами ≈30 минут про ваш текущий проц"
msg-19902,snapshot-2e5c3804a503,3273,3273,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-24T21:29:19+00:00,TECH_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.925,api_troubleshooting_marker,,,,6,false,true,false,"попробуй api прямой, если в РБ доступен CF"
msg-19919,snapshot-2e5c3804a503,3250,3250,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-24T21:23:16+00:00,OUTAGE_STATUS,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,technical_or_code_terms;resource_or_tool_terms;concrete_outage_or_error_status;question_or_qna_shape;interview_or_product_design_task;substantial_text;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,REFERENCE,0.950,outage_status_marker,"r-api.vibemod.pro,r-api.vibemod.pro""",,403,47,true,true,false,"сорян, может чего не догоняю, в теории только урл поменять? Это PI ""vibemod2-anthropic"": { ""baseUrl"": ""https://r-api.vibemod.pro"", ""api"": ""anthropic-messages"", ""vibemod2-responses"": { ""baseUrl"": ""https://r-api.vibemod.pro/v1"", ""api"": ""openai-responses"", ""vibemod2-openai"": { ""base"
msg-19925,snapshot-2e5c3804a503,3243,3243,-1003919536687,-1003919536687,,1302,1302,Баги и вопросы по API,,2026-06-24T21:22:28+00:00,POTENTIAL_DISCUSSION_SIGNAL,REVIEW_SIGNAL_OR_DISCUSSION,REVIEW_HIGH_RECALL,status_or_outage_terms;concrete_outage_or_error_status;interview_or_product_design_task;technical_or_resource_candidate_retained_for_context_evidence_review,LOW,SUMMARY,0.880,outage_status_marker,,,404,19,false,false,false,"@ozerov_maxim Макс, тыкни где ошибься, пожалуйста. Только она не работает, вроде из старого перенес. 404 ловлю В доке ее нет просто"
