lab_message_id,snapshot_id,raw_id,dataset_message_id,telegram_chat_id,chat_id,chat_title,topic_id,thread_id,topic_title,reply_to,timestamp,primary_class,classifier_route,route,route_reason,risk,material_type_hint,confidence,marker_id,domains,model_names,error_codes,length_tokens,has_link,has_api_terms,has_code,preview
msg-00001,snapshot-2e5c3804a503,25753,25753,-1001738612591,-1001738612591,,,,,,2026-06-30T11:54:02+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,hrov.net,,,120,true,false,false,"Рад что вам понравилось видео, наконец-то я могу переодеваться в костюмы как будто бы ироничнно, а не потому что мне это хочется Мне надо, чтобы вы поняли: я не хочу клеить на профессию HR/рекрутера ярлык и обобщать Мне такая вражда кажется иррациональной. Внутреннего HR ОМ я нап"
msg-00297,snapshot-2e5c3804a503,25438,25438,-1001213290552,-1001213290552,,1,1,,,2026-06-30T11:02:42+00:00,EVENT_ANNOUNCEMENT,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,event_or_meetup_announcement_not_material;job_or_event_single_source_not_material,LOW,NONE,0.800,job_event_marker,,,,108,false,false,false,"Ручной performance-маркетинг — прошлый век? Коллеги из Plurio.ai проведут прямой эфир, посвященный внедрению AI в performance-маркетинг. Спикер Макс Епифанов расскажет, как устроена работа UA-команды в проекте TripleTen с использованием нейросетей. В фокусе внимания будет разбор "
msg-00398,snapshot-2e5c3804a503,25337,25337,-1001213290552,-1001213290552,,1,1,,,2026-06-30T10:41:17+00:00,EVENT_ANNOUNCEMENT,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,event_or_meetup_announcement_not_material;job_or_event_single_source_not_material,LOW,NONE,0.800,job_event_marker,,,GREAT,106,false,false,false,"B2B-маркетинг и долгосрочные отношения с клиентами На вебинаре эксперты обсудят, почему долгосрочные отношения становятся ключевым фактором успеха в B2B, особенно для регионального бизнеса. Будет рассмотрен вопрос построения доверия с клиентами и использования инструментов для ук"
msg-00440,snapshot-2e5c3804a503,25292,25292,-1001213290552,-1001213290552,,1,1,,,2026-06-30T10:33:39+00:00,EVENT_ANNOUNCEMENT,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,event_or_meetup_announcement_not_material;job_or_event_single_source_not_material,LOW,NONE,0.800,job_event_marker,,,GREAT,93,false,false,false,"B2B-маркетинг и долгосрочные отношения с клиентами На вебинаре эксперты обсудят, почему долгосрочные отношения становятся ключевым фактором успеха в B2B, особенно для регионального бизнеса. Будет рассмотрен вопрос построения доверия с клиентами и использования инструментов для ук"
msg-00508,snapshot-2e5c3804a503,25218,25218,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-30T10:10:00+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,29,false,false,false,"Спасиб огромное) Не успеваешь сделать резюме как уже меняются алгоритмы, буквально недавно рекомендовалось писать в ""обо мне"" контакты и стек внизу после достижений. Надо бы сделать несколько резюме на разных акках и тестить кнш, как лучше"
msg-00528,snapshot-2e5c3804a503,25196,25196,-1001213290552,-1001213290552,,1,1,,,2026-06-30T10:02:31+00:00,EVENT_ANNOUNCEMENT,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,event_or_meetup_announcement_not_material;job_or_event_single_source_not_material,LOW,NONE,0.800,job_event_marker,,,,109,false,false,false,"ИИ: Не вместо, а вместе. Как приручить технологии без бунта в команде? Внедрение нейросетей требует перехода от простых экспериментов к решению конкретных бизнес-задач. Главная цель — сделать технологии инструментом эффективности, а не просто набором платных подписок. На вебинаре"
msg-00533,snapshot-2e5c3804a503,25190,25190,-1001213290552,-1001213290552,,8681,8681,,,2026-06-30T10:01:02+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,ZNWR,121,false,false,false,Бренд-менеджер в ZNWR #офис #Москва #вакансия ZNWR — российский бренд одежды. Подробности: • Город: Москва • Офис Задачи: • Участвовать в формировании и развитии бренд-стратегии • Следить за целостностью позиционирования бренда и коммуникаций • Развивать бренд-платформу и ключевы
msg-00729,snapshot-2e5c3804a503,24988,24988,-1001213290552,-1001213290552,,8681,8681,,,2026-06-30T09:17:41+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,195,false,false,false,"SMM-менеджер в S&P Digital #офис #Москва #вакансия S&P Digital — музыкальный лейбл. Подробности: • Работа в режиме 4/1 (четыре дня в офисе, один день удаленно), график с 10:00 до 18:30. • Работа в офисе в центре Москвы. • Трудоустройство по ТК РФ. • Возможность посещать концерты,"
msg-00766,snapshot-2e5c3804a503,24951,24951,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-30T09:01:56+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,27,false,false,false,"Я выкладывал резюме 1 июня Полностью его заполнил, подтвердил навыки Несколько Hr написали с 5 по 10 июня, потом тишина Параллельно откликался вручную, писал сопроводы - ноль конверсии (у меня неэффективное резюме) Личная статка)"
msg-00858,snapshot-2e5c3804a503,24852,24852,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-30T08:48:23+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,19,false,false,false,"сколько примерно кто может посоветовать гипотезы по резюме тестить? например, если вообще не конвертит - 1 недели тестов достаточно и можно новый акк делать?"
msg-01620,snapshot-2e5c3804a503,24051,24051,-1001672173012,-1001672173012,,,,,,2026-06-30T07:10:01+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,88,false,false,false,"Выспался. Создал чат-бота. Заработал +17.000 рублей. Пока ты едешь на «любимую работу» к 8ч утра, другие запускают этого бота, следуют пошаговой инструкции и получают +17.000 рублей за несколько часов работы. Эти люди не программисты и у них даже нет высшего образования. Они прос"
msg-01854,snapshot-2e5c3804a503,23808,23808,-1001469962443,-1001469962443,,50854,50854,ВАКАНСИИ,,2026-06-30T06:58:50+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,40,false,false,false,"Добрый день, ищу парттайм маркетолога на b2b проект. У решения выходит значимое обновление, о котором нужно максимально громко заявить и наладить лидген. Маркетологу предстоит подобрать площадки и каналы, поработать с текущими клиентами, возможно (!) подобрать партнеров. Финальна"
msg-01993,snapshot-2e5c3804a503,23655,23655,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-30T06:18:19+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,24,false,false,false,"Вопрос, насколько большая вероятность, что при небольшом промежутке между откликом старым резюме и новым на одну и ту же вакансию тебя спалят? (почта, телефон, др,опыт, фамилия другие)"
msg-02136,snapshot-2e5c3804a503,23494,23494,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-30T03:02:16+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,2r.ru,,,401,true,false,false,"1) Многие HR очень не жалуют коммерческий опыт параллельно обучению в универе, в идеале надо подкрутить что учеба закончилась до начала коммерческого опыта. Крутить уже на другом аккаунте с другими ФИО и контактами, этот засветился с текущей легендой. Можешь попробовать текущий а"
msg-02159,snapshot-2e5c3804a503,23471,23471,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-30T02:00:23+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,19,false,false,false,"Ребят, привет! Чекните пожалуйста резюме, буду благодарен Третья крутка, по гайдам вроде все делаю, но ноль приглашений на собесы, что можно улучшить?"
msg-02626,snapshot-2e5c3804a503,22970,22970,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T22:16:04+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,55,false,false,false,"Пример как будто не подходящий инструмент - из него не понятно для какого контекста выбраны именно такие формулировки, что сделано намеренно а что случайно, какие ошибки допускать не стоит. Не говоря о том, что ""текущие реалии"" очень быстроменяющееся понятие) Попробуй сделать так"
msg-02630,snapshot-2e5c3804a503,22966,22966,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T22:13:58+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,2r.ru,,,308,true,false,false,"1) Возраст лучше указать чем не указывать. Либо накрутить чтобы попадал в диапазон 26-35 лет (вместе с ним подкрутить даты обучения), либо указать реальный но быть готовой что конверсия будет ниже чем при накрутке. Если крутить то уже на другом аккаунте с другими ФИО и контактами"
msg-02631,snapshot-2e5c3804a503,22965,22965,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T22:13:10+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,231,false,false,false,"1) Сейчас у hh изменились алгоритмы, если в ""обо мне"" явно прописать телефон, емейл или телеграм, то резюме будет ниже размещаться в выдаче. Попробуй удалить (либо тестировать на разных версиях резюме), а контакты скидывай в сопроводительном. 2) Достижения в опыте работы оформить"
msg-02633,snapshot-2e5c3804a503,22963,22963,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T22:11:55+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,2r.ru,,,258,true,false,false,"1) В навыках-тегах английский язык не нужен, должен быть в разделе ""знание языков"". 2) Навыки нужно указать исключительно 30 самых частых из бота @om_assistant_robot (ввести ""/start"", выбрать ""Топ навыков и резюме"", потом свою специальность) или с сайта https://2r.ru/top-skills-a"
msg-02634,snapshot-2e5c3804a503,22962,22962,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T22:11:43+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,91,false,false,false,"11) Каждое достижение должно занимать 3-4 строчки, плюс пустые строки между ними. Всего достижений должно получиться 5-7 штук на каждое рабочее место. 12) Если правки вносишь в резюме на текущем аккаунте, то обязательно сделать копию текущего резюме, вносить правки в копию, так а"
msg-02635,snapshot-2e5c3804a503,22961,22961,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T22:11:33+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,448,false,false,false,"1) Возраст должен быть указан и попадать в диапазон 26-35 лет, HR могут предвзято относится к остальным. Нужно подкрутить даты обучения и опыта работы чтобы укладывалось в этот диапазон. Крутить уже на другом аккаунте с другими ФИО и контактами, этот засветился с текущей легендой"
msg-02739,snapshot-2e5c3804a503,22851,22851,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T21:23:26+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,13,false,false,false,"Если бы мне положилиего на стол, я бы скипнул резюме если честно. А что там нейронки сейчас думают я хз"
msg-02763,snapshot-2e5c3804a503,22826,22826,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T21:19:11+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,40,false,false,false,"Помню ехали мы с другом по трассе, немного превышая скорость (где-то на 110 км в час), останавливает мент, ну друг кладет 50к в права, передает, мент проверяет и желает хорошего пути. Вот видимо это ваш единственный вариант! распечатываете резюме, шлете HRу предварительно вложив "
msg-03274,snapshot-2e5c3804a503,22247,22247,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-29T19:59:20+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,81,false,false,false,"сейчас же нету открытого апи, вопрос конечно к разрабам автоотклика, но первое что приходит в голову это эмуляцию кликов на интерфейсе делать. И где-то слышал что HR видят был ли отклик изнутри вакансии (значит заинтересовался, зашел и прочитал описание) или с поисковой страницы "
msg-03892,snapshot-2e5c3804a503,21585,21585,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T18:06:16+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,18,false,false,false,"Привет! А есть у кого пример резюме, которое «работает» в текущих реалиях? На любую позицию Под «работает» подразумеваю, что проходит до скринингов"
msg-04282,snapshot-2e5c3804a503,21142,21142,-1003922856266,-1003922856266,,116,116,Полезные ссылки,,2026-06-29T17:05:55+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,56,false,false,false,"🔥 Нашли NotebookLM за 0️⃣ рублей — это опенсорсная InsightsLM со всеми фичами оригинала. Что умеет: 🔅Чат по документам — что написано в отчёте, сделай краткое резюме, найди противоречия и т.д.; 🔅Ссылки и поиск конкретных мест в документах; 🔅Генерация подкастов и конспектов по мат"
msg-04307,snapshot-2e5c3804a503,21118,21118,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-29T16:58:48+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,23,false,false,false,"Всем привет! Можете, пожалуйста, сделать ревью резюме, вообще конверсии нет, опыт в резюме реальный и можно ли указывать NDA в названии места работы? #python #ai #fastapi #middle"
msg-04912,snapshot-2e5c3804a503,20464,20464,-1001594483330,-1001594483330,,11582,11582,Накрутка опыта,,2026-06-29T15:15:04+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,41,false,false,false,"привет. Подскажите, знакомый устраивался в компанию Бизнес Аналитиком по ТК РФ. Но проработал там ~1.5 месяцев. В трудовой соответственно это так же указано. А в резюме например 3 года опыта. Что по этому поводу можно сказать на собесе или при предоставлении документов для HR? Ти"
msg-05501,snapshot-2e5c3804a503,19817,19817,-1002139675468,-1002139675468,,,,,,2026-06-29T14:02:02+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,youtu.be,,,50,true,false,false,"Как вычислять лгунишек без скиллов / Ультимативный гайд по HR https://youtu.be/WX8sXMu77TU https://youtu.be/WX8sXMu77TU https://youtu.be/WX8sXMu77TU Я позвал HRку с 74-летним опытом в АйТи, чтобы наконец разобраться, как фильтровать Волков дурачков при найме. Этот гайд станет баз"
msg-05511,snapshot-2e5c3804a503,19807,19807,-1001738612591,-1001738612591,,,,,,2026-06-29T14:01:11+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,youtu.be,,,50,true,false,false,"Как вычислять лгунишек без скиллов / Ультимативный гайд по HR https://youtu.be/WX8sXMu77TU https://youtu.be/WX8sXMu77TU https://youtu.be/WX8sXMu77TU Я позвал HRку с 74-летним опытом в АйТи, чтобы наконец разобраться, как фильтровать Волков дурачков при найме. Этот гайд станет баз"
msg-05516,snapshot-2e5c3804a503,19803,19803,-1001750589044,-1001750589044,,71966916608,71966916608,,,2026-06-29T14:00:46+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,youtu.be,,,50,true,false,false,"Как вычислять лгунишек без скиллов / Ультимативный гайд по HR https://youtu.be/WX8sXMu77TU https://youtu.be/WX8sXMu77TU https://youtu.be/WX8sXMu77TU Я позвал HRку с 74-летним опытом в АйТи, чтобы наконец разобраться, как фильтровать Волков дурачков при найме. Этот гайд станет баз"
msg-05552,snapshot-2e5c3804a503,19764,19764,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-29T13:53:49+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,30,false,false,false,"Активность на сайте hh: часто открывать вакансии, часто скролить страницы, часто откликаться, часто писать в чате (в том числе сопроводительные), отвечать на каждое сообщение, делать все это непосредственно перед часами активности HR т.к. эффект недолговечный и т.д"
msg-05763,snapshot-2e5c3804a503,19543,19543,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-29T13:10:18+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,29,false,false,false,"Я думаю сейчас пишутся фильтры / превращение резюме в векторное представление -> считается метрика типа косинусового расстояния между вакансией и резюме -> сортировка идет именно по метрике А даже если позиция в списке влияет, то как на неё воздействовать?"
msg-05787,snapshot-2e5c3804a503,19518,19518,-1001204511390,-1001204511390,,485896,485896,,,2026-06-29T13:04:15+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,55,false,false,false,"Я инженерный лидер, фокус на деливери, квалити и AI. Руковожу инженерными командами; сейчас строю доставку на ИИ и сам собрал два продукта целиком на ИИ-пайплайне. Ищу в Дубае руководящую роль: Engineering Manager, AI Transformation Lead или Head of Delivery. AI-first среда, упра"
msg-05803,snapshot-2e5c3804a503,19500,19500,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-29T13:00:47+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,14,false,false,false,"Пункт про позицию в списке откликов недооценивают - резюме может быть топ, а до него просто не дойдут"
msg-06171,snapshot-2e5c3804a503,19099,19099,-1001213290552,-1001213290552,,8681,8681,,,2026-06-29T12:05:54+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,110,false,false,false,"Креатор / SMM-менеджер в студию дизайна интерьера Hot Walls #офис #Москва #вакансия Студия дизайна интерьеров Hot Walls — один из узнаваемых брендов на рынке. Подробности: • График 5/2 с 10:00 до 19:00, в пятницу до 17:00. • Работа в офисе, Москва. • Возможности для карьерного и "
msg-06444,snapshot-2e5c3804a503,18810,18810,-1001213290552,-1001213290552,,8681,8681,,,2026-06-29T11:09:57+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,BPMN,234,false,false,false,"Руководитель проектов (департамент развития кросс-блочных продаж) #гибрид #Москва #вакансия Ищем руководителя проектов в команду развития кросс-блочных продаж для реализации проектов, направленных на развитие продаж расчетно-кассового обслуживания для предпринимателей: от появлен"
